year,name,percent,sex
1989,Cassandra,0.003362,girl
1989,Lisa,0.003302,girl
1989,Maria,0.003174,girl
1989,Whitney,0.00317,girl
1989,Kathryn,0.003161,girl
1989,Christine,0.003079,girl
1989,Kristin,0.003044,girl
1989,Shannon,0.002843,girl
1989,Natalie,0.002826,girl
1989,Lindsay,0.002775,girl
1989,Jacqueline,0.002738,girl
1989,Kristina,0.002411,girl
1989,April,0.002378,girl
1989,Catherine,0.002288,girl
1989,Monica,0.002258,girl
1989,Morgan,0.002224,girl
1989,Tara,0.002194,girl
1989,Jenna,0.00218,girl
1989,Jordan,0.002148,girl
1989,Erika,0.002102,girl
1989,Brooke,0.002083,girl
1989,Taylor,0.002042,girl
1989,Katelyn,0.002027,girl
1989,Brianna,0.002006,girl
1989,Julie,0.001981,girl
1989,Holly,0.001956,girl
1989,Meghan,0.001937,girl
1989,Marissa,0.001906,girl
1989,Krystal,0.001902,girl
1989,Leah,0.001899,girl
1989,Cynthia,0.001894,girl
1989,Veronica,0.001862,girl
1989,Diana,0.001849,girl
1989,Natasha,0.001842,girl
1989,Melanie,0.001822,girl
1989,Patricia,0.001811,girl
1989,Kathleen,0.001808,girl
1989,Bianca,0.001803,girl
1989,Alexis,0.001765,girl
1989,Molly,0.001737,girl
1989,Abigail,0.001708,girl
1989,Kaitlyn,0.001705,girl
1989,Julia,0.001689,girl
1989,Margaret,0.001651,girl
1989,Brandi,0.001633,girl
1989,Kendra,0.001621,girl
1989,Kaitlin,0.001594,girl
1989,Kara,0.001567,girl
1989,Bethany,0.001548,girl
1989,Casey,0.001546,girl
1989,Alexandria,0.001541,girl
1989,Dana,0.001506,girl
1989,Jillian,0.001467,girl
1989,Angelica,0.001442,girl
1989,Leslie,0.001439,girl
1989,Rachael,0.001421,girl
1989,Karen,0.001384,girl
1989,Felicia,0.001382,girl
1989,Gabrielle,0.001365,girl
1989,Caroline,0.001337,girl
1989,Kiara,0.001317,girl
1989,Katrina,0.001316,girl
1989,Sabrina,0.001293,girl
1989,Valerie,0.001285,girl
1989,Britney,0.001253,girl
1989,Alison,0.001252,girl
1989,Meagan,0.001238,girl
1989,Brandy,0.001234,girl
1989,Alisha,0.001222,girl
1989,Olivia,0.001222,girl
1989,Paige,0.0012,girl
1989,Haley,0.001186,girl
1989,Briana,0.001181,girl
1989,Desiree,0.00118,girl
1989,Nancy,0.001176,girl
1989,Sandra,0.001168,girl
1989,Miranda,0.001167,girl
1989,Brenda,0.00114,girl
1989,Candace,0.001139,girl
1989,Ana,0.001137,girl
1989,Candice,0.001137,girl
1989,Adriana,0.001134,girl
1989,Nichole,0.001121,girl
1989,Krista,0.001116,girl
1989,Jaclyn,0.001113,girl
1989,Monique,0.001109,girl
1989,Chelsey,0.001105,girl
1989,Gina,0.001089,girl
1989,Joanna,0.001061,girl
1989,Lacey,0.001042,girl
1989,Ashlee,0.001028,girl
1989,Denise,0.001022,girl
1989,Stacey,0.001014,girl
1989,Mallory,0.00099,girl
1989,Carrie,0.000984,girl
1989,Grace,0.000968,girl
1989,Kylie,0.000968,girl
1989,Emma,0.000965,girl
1989,Stacy,0.000947,girl
1989,Anne,0.000945,girl
1989,Rebekah,0.000938,girl
1989,Sierra,0.000936,girl
1989,Tabitha,0.00093,girl
1989,Linda,0.000926,girl
1989,Carolyn,0.000909,girl
1989,Colleen,0.000909,girl
1989,Robin,0.000906,girl
1989,Susan,0.0009,girl
1989,Deanna,0.000882,girl
1989,Breanna,0.000877,girl
1989,Priscilla,0.000874,girl
1989,Kelli,0.000872,girl
1989,Cristina,0.000869,girl
1989,Angel,0.000861,girl
1989,Meredith,0.000855,girl
1989,Sasha,0.000853,girl
1989,Audrey,0.000845,girl
1989,Claire,0.00084,girl
1989,Renee,0.000834,girl
1989,Dominique,0.000823,girl
1989,Bridget,0.000821,girl
1989,Melinda,0.000796,girl
1989,Ebony,0.000792,girl
1989,Cindy,0.000787,girl
1989,Justine,0.000787,girl
1989,Carly,0.000781,girl
1989,Theresa,0.000775,girl
1989,Heidi,0.000773,girl
1989,Karina,0.000773,girl
1989,Kirsten,0.000772,girl
1989,Arielle,0.000768,girl
1989,Teresa,0.000768,girl
1989,Barbara,0.000746,girl
1989,Tamara,0.000745,girl
1989,Autumn,0.000743,girl
1989,Latoya,0.000736,girl
1989,Tracy,0.000735,girl
1989,Mayra,0.000731,girl
1989,Claudia,0.000709,girl
1989,Tanya,0.000697,girl
1989,Cassie,0.000691,girl
1989,Kristine,0.000691,girl
1989,Marie,0.00069,girl
1989,Jacquelyn,0.000684,girl
1989,Pamela,0.000671,girl
1989,Wendy,0.000671,girl
1989,Ashleigh,0.000669,girl
1989,Tina,0.000663,girl
1989,Ellen,0.00066,girl
1989,Alexa,0.000655,girl
1989,Yesenia,0.000655,girl
1989,Kari,0.000651,girl
1989,Kasey,0.000647,girl
1989,Savannah,0.000647,girl
1989,Hillary,0.000645,girl
1989,Jenny,0.000645,girl
1989,Ariel,0.000644,girl
1989,Abby,0.000641,girl
1989,Cara,0.000641,girl
1989,Adrienne,0.000638,girl
1989,Michele,0.000637,girl
1989,Amelia,0.000635,girl
1989,Virginia,0.000634,girl
1989,Tiara,0.00063,girl
1989,Daisy,0.000628,girl
1989,Lydia,0.000627,girl
1989,Martha,0.000625,girl
1989,Caitlyn,0.00062,girl
1989,Madison,0.000614,girl
1989,Misty,0.000614,girl
1989,Gabriela,0.000614,girl
1989,Kristy,0.000612,girl
1989,Mercedes,0.000612,girl
1989,Janet,0.000609,girl
1989,Tasha,0.000605,girl
1989,Shelby,0.000604,girl
1989,Sydney,0.000599,girl
1989,Carmen,0.000596,girl
1989,Janelle,0.000594,girl
1989,Kristi,0.000589,girl
1989,Evelyn,0.000587,girl
1989,Madeline,0.000587,girl
1989,Nina,0.000587,girl
1989,Raquel,0.000586,girl
1989,Destiny,0.000577,girl
1989,Jessie,0.000577,girl
1989,Jade,0.000576,girl
1989,Brittani,0.000574,girl
1989,Rosa,0.000568,girl
1989,Allyson,0.000561,girl
1989,Sharon,0.000561,girl
1989,Christy,0.000549,girl
1989,Ann,0.000547,girl
1989,Jocelyn,0.000542,girl
1989,Gloria,0.000541,girl
1989,Kate,0.000541,girl
1989,Deborah,0.00054,girl
1989,Jasmin,0.00054,girl
1989,Carla,0.000536,girl
1989,Elise,0.000535,girl
1989,Sophia,0.000532,girl
1989,Jill,0.000532,girl
1989,Toni,0.000529,girl
1989,Bailey,0.000528,girl
1989,Kellie,0.000525,girl
1989,Marisa,0.00052,girl
1989,Hilary,0.000516,girl
1989,Ashton,0.000516,girl
1989,Cortney,0.000514,girl
1989,Aimee,0.000509,girl
1989,Jeanette,0.000509,girl
1989,Shawna,0.000507,girl
1989,Chelsie,0.000505,girl
1989,Stefanie,0.000504,girl
1989,Nikki,0.000503,girl
1989,Michaela,0.000501,girl
1989,Donna,0.000498,girl
1989,Regina,0.000498,girl
1989,Lori,0.000496,girl
1989,Naomi,0.000495,girl
1989,Kaylee,0.000494,girl
1989,Trisha,0.000492,girl
1989,Ruth,0.000491,girl
1989,Roxanne,0.000491,girl
1989,Ariana,0.000487,girl
1989,Karla,0.000485,girl
1989,Carissa,0.000483,girl
1989,Kelley,0.000483,girl
1989,Latasha,0.00048,girl
1989,Adrianna,0.000479,girl
1989,Brianne,0.000473,girl
1989,Hayley,0.000469,girl
1989,Christin,0.000465,girl
1989,Robyn,0.000458,girl
1989,Summer,0.000456,girl
1989,Alissa,0.00045,girl
1989,Esther,0.00045,girl
1989,Rose,0.00045,girl
1989,Alejandra,0.000449,girl
1989,Charlotte,0.000448,girl
1989,Angelina,0.000448,girl
1989,Melody,0.000443,girl
1989,Ciara,0.000442,girl
1989,Camille,0.000441,girl
1989,Randi,0.00044,girl
1989,Hope,0.000439,girl
1989,Rachelle,0.000436,girl
1989,Jaime,0.000434,girl
1989,Chloe,0.000433,girl
1989,Cierra,0.000431,girl
1989,Dawn,0.000431,girl
1989,Sonia,0.000431,girl
1989,Helen,0.00043,girl
1989,Mackenzie,0.000429,girl
1989,Maggie,0.000421,girl
1989,Suzanne,0.00042,girl
1989,Tonya,0.000418,girl
1989,Asia,0.000408,girl
1989,Cecilia,0.000407,girl
1989,Elisabeth,0.000407,girl
1989,Miriam,0.000405,girl
1989,Tatiana,0.000405,girl
1989,Diane,0.000404,girl
1989,Joy,0.000403,girl
1989,Krystle,0.000402,girl
1989,Sylvia,0.0004,girl
1989,Aubrey,0.000398,girl
1989,Paula,0.000398,girl
1989,Carolina,0.000397,girl
1989,Jane,0.000392,girl
1989,Frances,0.000392,girl
1989,Eva,0.000391,girl
1989,Kassandra,0.000389,girl
1989,Shana,0.000386,girl
1989,Bonnie,0.000386,girl
1989,Sheena,0.000386,girl
1989,Nadia,0.000383,girl
1989,Tierra,0.000382,girl
1989,Clarissa,0.000382,girl
1989,Ruby,0.000382,girl
1989,Christian,0.000381,girl
1989,Kelsie,0.000381,girl
1989,Anastasia,0.000379,girl
1989,Taryn,0.000379,girl
1989,Hailey,0.000378,girl
1989,Carol,0.000377,girl
1989,Callie,0.000376,girl
1989,Yvette,0.000375,girl
1989,Christa,0.000374,girl
1989,Alice,0.000371,girl
1989,Annie,0.000371,girl
1989,Karissa,0.000371,girl
1989,Keri,0.000371,girl
1989,Meaghan,0.000371,girl
1989,Guadalupe,0.00037,girl
1989,Lacy,0.00037,girl
1989,Cheryl,0.000368,girl
1989,Jazmine,0.000367,girl
1989,Simone,0.000367,girl
1989,Brittni,0.000366,girl
1989,Alyson,0.000364,girl
1989,Elena,0.000363,girl
1989,Chasity,0.000361,girl
1989,Tia,0.00036,girl
1989,Sandy,0.00036,girl
1989,Yolanda,0.000358,girl
1989,Mindy,0.000357,girl
1989,Keisha,0.000357,girl
1989,Shayla,0.000357,girl
1989,Charlene,0.000356,girl
1989,Rochelle,0.000356,girl
1989,Faith,0.000355,girl
1989,Johanna,0.000353,girl
1989,Antoinette,0.000353,girl
1989,Tessa,0.000349,girl
1989,Lillian,0.000348,girl
1989,Ericka,0.000348,girl
1989,Jazmin,0.000348,girl
1989,Chantel,0.000343,girl
1989,Julianne,0.000342,girl
1989,Anita,0.00034,girl
1989,Beth,0.000339,girl
1989,Elaine,0.000338,girl
1989,Yvonne,0.000337,girl
1989,Shaina,0.000336,girl
1989,Alana,0.000334,girl
1989,Hanna,0.000332,girl
1989,Leticia,0.000332,girl
1989,Staci,0.000332,girl
1989,Mia,0.00033,girl
1989,Sheila,0.00033,girl
1989,Leanna,0.00033,girl
1989,Christie,0.000329,girl
1989,Larissa,0.000327,girl
1989,Daniela,0.000324,girl
1989,Elisa,0.000321,girl
1989,Stephani,0.00032,girl
1989,Irene,0.00032,girl
1989,Kristie,0.000319,girl
1989,Katharine,0.000315,girl
1989,Marilyn,0.000315,girl
1989,Devon,0.000314,girl
1989,Casandra,0.000313,girl
1989,Kendall,0.000313,girl
1989,Dorothy,0.000312,girl
1989,Stacie,0.000311,girl
1989,Jodi,0.000309,girl
1989,Tanisha,0.000309,girl
1989,Katlyn,0.000308,girl
1989,Kylee,0.000308,girl
1989,Alma,0.000307,girl
1989,Elyse,0.000307,girl
1989,Isabel,0.000307,girl
1989,Kayleigh,0.000306,girl
1989,Lyndsey,0.000305,girl
1989,Leigh,0.000303,girl
1989,Blanca,0.000302,girl
1989,Marlene,0.000302,girl
1989,Marina,0.000301,girl
1989,Marisol,0.0003,girl
1989,Latisha,0.0003,girl
1989,Tracey,0.000299,girl
1989,Nora,0.000299,girl
1989,Sade,0.000298,girl
1989,Celeste,0.000297,girl
1989,Alysha,0.000297,girl
1989,Jalisa,0.000297,girl
1989,Tammy,0.000296,girl
1989,Lorena,0.000296,girl
1989,Devin,0.000295,girl
1989,Katy,0.000294,girl
1989,Mandy,0.000294,girl
1989,Shayna,0.000294,girl
1989,Tabatha,0.000292,girl
1989,Kyla,0.000291,girl
1989,Jaleesa,0.00029,girl
1989,Traci,0.000288,girl
1989,Maribel,0.000287,girl
1989,Juliana,0.000286,girl
1989,Charity,0.000286,girl
1989,Ryan,0.000285,girl
1989,Shauna,0.000285,girl
1989,Bridgette,0.000282,girl
1989,Kerry,0.000282,girl
1989,Debra,0.000279,girl
1989,Esmeralda,0.000279,girl
1989,Brenna,0.000278,girl
1989,Jaimie,0.000277,girl
1989,Kerri,0.000277,girl
1989,Shanna,0.000277,girl
1989,Corinne,0.000275,girl
1989,Janice,0.000275,girl
1989,Lucy,0.000274,girl
1989,Gabriella,0.000273,girl
1989,Ashlie,0.000273,girl
1989,Katelynn,0.000273,girl
1989,Iris,0.000271,girl
1989,Alisa,0.00027,girl
1989,Shanice,0.00027,girl
1989,Sally,0.000269,girl
1989,Alaina,0.000268,girl
1989,Britany,0.000268,girl
1989,Norma,0.000267,girl
1989,Ciera,0.000265,girl
1989,Josephine,0.000265,girl
1989,Leanne,0.000265,girl
1989,Laurel,0.000265,girl
1989,Liliana,0.000265,girl
1989,Connie,0.000264,girl
1989,Kala,0.000264,girl
1989,Kierra,0.000264,girl
1989,Sonya,0.000264,girl
1989,Tricia,0.000264,girl
1989,Eileen,0.000263,girl
1989,Chanel,0.000263,girl
1989,Judith,0.000258,girl
1989,Noelle,0.000258,girl
1989,Patrice,0.000254,girl
1989,Stephany,0.000253,girl
1989,Tiffani,0.000253,girl
1989,Arianna,0.000252,girl
1989,Jackie,0.000251,girl
1989,Kaila,0.00025,girl
1989,Precious,0.00025,girl
1989,Tiana,0.00025,girl
1989,Keshia,0.000249,girl
1989,Juanita,0.000248,girl
1989,Joyce,0.000247,girl
1989,Breanne,0.000246,girl
1989,Constance,0.000246,girl
1989,Blair,0.000245,girl
1989,Maureen,0.000245,girl
1989,Annette,0.000243,girl
1989,Jana,0.000242,girl
1989,Cassidy,0.000242,girl
1989,Whitley,0.000242,girl
1989,Darlene,0.000241,girl
1989,Jacklyn,0.000241,girl
1989,Lara,0.000241,girl
1989,Sadie,0.000241,girl
1989,Natalia,0.00024,girl
1989,Kira,0.000239,girl
1989,Raven,0.000239,girl
1989,Cecily,0.000238,girl
1989,Ashly,0.000237,girl
1989,Kali,0.000237,girl
1989,Abbey,0.000236,girl
1989,Jena,0.000236,girl
1989,Kathy,0.000235,girl
1989,Maritza,0.000234,girl
1989,Shelly,0.000234,girl
1989,Vivian,0.000234,girl
1989,Rosemary,0.000233,girl
1989,Margarita,0.000233,girl
1989,Janae,0.000232,girl
1989,Joanne,0.000232,girl
1989,Francesca,0.00023,girl
1989,Jami,0.00023,girl
1989,Kiera,0.00023,girl
1989,Shirley,0.00023,girl
1989,Shantel,0.000229,girl
1989,Beatriz,0.000229,girl
1989,Diamond,0.000229,girl
1989,Daniella,0.000226,girl
1989,Sherry,0.000226,girl
1989,Jennie,0.000225,girl
1989,Laurie,0.000225,girl
1989,Kacie,0.000225,girl
1989,Serena,0.000225,girl
1989,Tori,0.000224,girl
1989,Elizabet,0.000223,girl
1989,India,0.000223,girl
1989,Kelsi,0.000221,girl
1989,Mollie,0.000221,girl
1989,Kourtney,0.000221,girl
1989,Kristyn,0.00022,girl
1989,Terri,0.00022,girl
1989,Desirae,0.000218,girl
1989,Beverly,0.000218,girl
1989,Lakeisha,0.000218,girl
1989,Gretchen,0.000216,girl
1989,Susana,0.000214,girl
1989,Maegan,0.000214,girl
1989,Justina,0.000212,girl
1989,Tania,0.000212,girl
1989,Ashely,0.000212,girl
1989,Belinda,0.000212,girl
1989,Lynn,0.000212,girl
1989,Clara,0.00021,girl
1989,Katelin,0.000209,girl
1989,Brittanie,0.000209,girl
1989,Nikita,0.000209,girl
1989,Lily,0.000208,girl
1989,Hollie,0.000208,girl
1989,Talia,0.000208,girl
1989,Lizette,0.000207,girl
1989,Rita,0.000207,girl
1989,Alycia,0.000206,girl
1989,Britni,0.000206,girl
1989,Mara,0.000206,girl
1989,Lena,0.000205,girl
1989,Christen,0.000203,girl
1989,Rhonda,0.000202,girl
1989,Araceli,0.000202,girl
1989,Jerrica,0.000202,girl
1989,Genevieve,0.000201,girl
1989,Carina,0.000201,girl
1989,Betty,0.0002,girl
1989,Mariah,0.0002,girl
1989,Loren,0.000199,girl
1989,Lucia,0.000198,girl
1989,Lea,0.000198,girl
1989,Lesley,0.000197,girl
1989,Cristal,0.000197,girl
1989,Infant,0.000197,girl
1989,Julianna,0.000195,girl
1989,Bobbie,0.000195,girl
1989,Alysia,0.000194,girl
1989,Ashlyn,0.000193,girl
1989,Brandie,0.000191,girl
1989,Lacie,0.000191,girl
1989,Shelley,0.000191,girl
1989,Tamika,0.000191,girl
1989,Rocio,0.000191,girl
1989,Octavia,0.00019,girl
1989,Audra,0.00019,girl
1989,Cayla,0.00019,girl
1989,Chantal,0.000189,girl
1989,Zoe,0.000189,girl
1989,Allie,0.000188,girl
1989,Brittaney,0.000188,girl
1989,Aisha,0.000188,girl
1989,Dianna,0.000188,girl
1989,Cheyenne,0.000187,girl
1989,Kyra,0.000187,girl
1989,Mckenzie,0.000187,girl
1989,Terra,0.000187,girl
1989,Marisela,0.000185,girl
1989,Brittny,0.000184,girl
1989,Paris,0.000184,girl
1989,Judy,0.000183,girl
1989,Michael,0.000182,girl
1989,Angie,0.000181,girl
1989,Edith,0.00018,girl
1989,Elisha,0.00018,girl
1989,Ashli,0.000179,girl
1989,Eleanor,0.000179,girl
1989,Jenifer,0.000179,girl
1989,Silvia,0.000179,girl
1989,Nadine,0.000179,girl
1989,Alanna,0.000177,girl
1989,Mariana,0.000177,girl
1989,Jayme,0.000177,girl
1989,Kirstin,0.000176,girl
1989,Kaci,0.000175,girl
1989,Kaleigh,0.000175,girl
1989,Kenya,0.000175,girl
1989,Maura,0.000175,girl
1989,Jean,0.000175,girl
1989,Leann,0.000175,girl
1989,Stevie,0.000175,girl
1989,Janette,0.000174,girl
1989,Alecia,0.000174,girl
1989,Racheal,0.000173,girl
1989,Maranda,0.000172,girl
1989,Tiffanie,0.000172,girl
1989,Dayna,0.000172,girl
1989,Arlene,0.000171,girl
1989,Logan,0.000171,girl
1989,Luz,0.00017,girl
1989,Maya,0.00017,girl
1989,Chrystal,0.00017,girl
1989,Elissa,0.00017,girl
1989,Jerica,0.00017,girl
1989,Amie,0.000169,girl
1989,Savanna,0.000168,girl
1989,Angelique,0.000168,girl
1989,Corina,0.000168,girl
1989,Sophie,0.000167,girl
1989,Lorraine,0.000167,girl
1989,Maricela,0.000167,girl
1989,Emilee,0.000166,girl
1989,Kacey,0.000166,girl
1989,Selina,0.000166,girl
1989,Cori,0.000165,girl
1989,Danica,0.000165,girl
1989,Janine,0.000165,girl
1989,Noemi,0.000164,girl
1989,Genesis,0.000162,girl
1989,Josie,0.000161,girl
1989,Krystina,0.000161,girl
1989,Nathalie,0.000161,girl
1989,Shante,0.00016,girl
1989,Alexia,0.00016,girl
1989,Gwendolyn,0.00016,girl
1989,Kaley,0.00016,girl
1989,Sofia,0.00016,girl
1989,Nicolette,0.000159,girl
1989,Janay,0.000158,girl
1989,Jesse,0.000158,girl
1989,Katlin,0.000158,girl
1989,Cassondra,0.000157,girl
1989,Jeannette,0.000157,girl
1989,Kristal,0.000157,girl
1989,Kristian,0.000156,girl
1989,Celia,0.000156,girl
1989,Joann,0.000156,girl
1989,Antonia,0.000155,girl
1989,Alyse,0.000155,girl
1989,Kailey,0.000155,girl
1989,Lyndsay,0.000154,girl
1989,Emilie,0.000153,girl
1989,Adrian,0.000153,girl
1989,Chelsi,0.000153,girl
1989,Marquita,0.000153,girl
1989,Eden,0.000152,girl
1989,Kasandra,0.000152,girl
1989,Lana,0.000152,girl
1989,Beatrice,0.000152,girl
1989,Betsy,0.000152,girl
1989,Chantelle,0.000152,girl
1989,Eliza,0.000152,girl
1989,Lynette,0.000152,girl
1989,Rhiannon,0.000152,girl
1989,Alexandr,0.000151,girl
1989,Princess,0.000151,girl
1989,Roxana,0.000151,girl
1989,Alesha,0.00015,girl
1989,Latrice,0.00015,girl
1989,Lora,0.000149,girl
1989,Porsha,0.000149,girl
1989,Adrianne,0.000148,girl
1989,Fatima,0.000148,girl
1989,Janie,0.000148,girl
1989,Kimberley,0.000148,girl
1989,Chandra,0.000148,girl
1989,Kiersten,0.000148,girl
1989,Kiley,0.000148,girl
1989,Paulina,0.000148,girl
1989,Felisha,0.000147,girl
1989,Breana,0.000146,girl
1989,Brittnee,0.000145,girl
1989,Trista,0.000145,girl
1989,Corey,0.000144,girl
1989,Yasmin,0.000144,girl
1989,Kassie,0.000143,girl
1989,Kori,0.000143,girl
1989,Latonya,0.000143,girl
1989,Shanika,0.000143,girl
1989,Alina,0.000142,girl
1989,Bobbi,0.000141,girl
1989,Clare,0.000141,girl
1989,Kandice,0.000141,girl
1989,Selena,0.000141,girl
1989,Joan,0.000141,girl
1989,Madeleine,0.000141,girl
1989,Yadira,0.000141,girl
1989,Athena,0.00014,girl
1989,Jodie,0.00014,girl
1989,Britny,0.00014,girl
1989,Ivy,0.00014,girl
1989,Krysta,0.00014,girl
1989,Laci,0.00014,girl
1989,Katherin,0.000139,girl
1989,Jolene,0.000138,girl
1989,Darcy,0.000138,girl
1989,Debbie,0.000138,girl
1989,Georgia,0.000138,girl
1989,Janna,0.000137,girl
1989,Noel,0.000137,girl
1989,Aurora,0.000137,girl
1989,Sonja,0.000137,girl
1989,Tiera,0.000137,girl
1989,Tyler,0.000137,girl
1989,Cameron,0.000136,girl
1989,Melisa,0.000136,girl
1989,Jessika,0.000136,girl
1989,Myra,0.000136,girl
1989,Tess,0.000136,girl
1989,Dina,0.000135,girl
1989,Leandra,0.000135,girl
1989,Lauryn,0.000135,girl
1989,Olga,0.000134,girl
1989,Perla,0.000134,girl
1989,Tracie,0.000134,girl
1989,Pauline,0.000134,girl
1989,Abbie,0.000133,girl
1989,Gladys,0.000133,girl
1989,Liana,0.000133,girl
1989,Maryann,0.000133,girl
1989,Phylicia,0.000133,girl
1989,Kaylyn,0.000133,girl
1989,Kimberlee,0.000133,girl
1989,Liza,0.000133,girl
1989,Alexandrea,0.000132,girl
1989,Gillian,0.000132,girl
1989,Irma,0.000132,girl
1989,Becky,0.000132,girl
1989,Tameka,0.000132,girl
1989,Mikayla,0.000131,girl
1989,Griselda,0.000131,girl
1989,Kim,0.000131,girl
1989,Portia,0.000131,girl
1989,Stefani,0.000131,girl
1989,Ali,0.00013,girl
1989,Kortney,0.00013,girl
1989,Audrianna,0.000129,girl
1989,Kandace,0.000129,girl
1989,Leeann,0.000129,girl
1989,Kathrine,0.000128,girl
1989,Lashonda,0.000128,girl
1989,Paola,0.000128,girl
1989,Ingrid,0.000128,girl
1989,Kyle,0.000128,girl
1989,Lissette,0.000128,girl
1989,Marjorie,0.000127,girl
1989,Iliana,0.000127,girl
1989,Kaela,0.000127,girl
1989,Roxanna,0.000127,girl
1989,Kirstie,0.000126,girl
1989,Unknown,0.000126,girl
1989,Catrina,0.000126,girl
1989,Demetria,0.000126,girl
1989,Geraldine,0.000126,girl
1989,Kati,0.000125,girl
1989,Samatha,0.000125,girl
1989,Celina,0.000124,girl
1989,Kaylin,0.000124,girl
1989,Lizbeth,0.000124,girl
1989,Kaitlynn,0.000124,girl
1989,Martina,0.000124,girl
1989,Cora,0.000123,girl
1989,Janessa,0.000123,girl
1989,Mandi,0.000123,girl
1989,Christopher,0.000122,girl
1989,Joelle,0.000121,girl
1989,Richelle,0.000121,girl
1989,Alex,0.000121,girl
1989,Cari,0.000121,girl
1989,Skye,0.000121,girl
1989,Asha,0.00012,girl
1989,Dara,0.00012,girl
1989,Mai,0.00012,girl
1989,Marianne,0.00012,girl
1989,Rebeca,0.00012,girl
1989,Aileen,0.00012,girl
1989,Anabel,0.00012,girl
1989,Bernadette,0.00012,girl
1989,Elaina,0.00012,girl
1989,Holli,0.00012,girl
1989,Janel,0.00012,girl
1989,Alexander,0.000119,girl
1989,Hallie,0.000119,girl
1989,Krysten,0.000119,girl
1989,Madelyn,0.000119,girl
1989,Yessenia,0.000119,girl
1989,Bridgett,0.000119,girl
1989,Deja,0.000119,girl
1989,Eboni,0.000117,girl
1989,Teri,0.000117,girl
1989,Valeria,0.000117,girl
1989,Giselle,0.000117,girl
1989,Billie,0.000116,girl
1989,Kiana,0.000116,girl
1989,Roberta,0.000116,girl
1989,Chaya,0.000116,girl
1989,Deidra,0.000116,girl
1989,Edna,0.000116,girl
1989,Lee,0.000116,girl
1989,Shamika,0.000116,girl
1989,Jordyn,0.000115,girl
1989,Kalyn,0.000115,girl
1989,Maira,0.000115,girl
1989,Shea,0.000115,girl
1989,Tera,0.000115,girl
1989,Lakeshia,0.000115,girl
1989,Sherri,0.000115,girl
1989,Carley,0.000114,girl
1989,Jody,0.000114,girl
1989,Susanna,0.000114,girl
1989,Charmaine,0.000114,girl
1989,Geneva,0.000114,girl
1989,Kaylie,0.000114,girl
1989,Baby,0.000113,girl
1989,Ayla,0.000113,girl
1989,Cathy,0.000113,girl
1989,Kallie,0.000112,girl
1989,Marcella,0.000112,girl
1989,Cherish,0.000111,girl
1989,Daphne,0.000111,girl
1989,Jaqueline,0.000111,girl
1989,Julissa,0.000111,girl
1989,Kelsea,0.000111,girl
1989,Monika,0.000111,girl
1989,Fabiola,0.00011,girl
1989,Bryanna,0.00011,girl
1989,Candy,0.00011,girl
1989,Delia,0.00011,girl
1989,Breann,0.000109,girl
1989,Brittnie,0.000109,girl
1989,Cherie,0.000109,girl
1989,Dena,0.000109,girl
1989,Fallon,0.000109,girl
1989,Kaycee,0.000109,girl
1989,Alessandra,0.000109,girl
1989,Rikki,0.000109,girl
1989,Tawny,0.000109,girl
1989,Valencia,0.000108,girl
1989,Catalina,0.000108,girl
1989,Janell,0.000108,girl
1989,Audriana,0.000107,girl
1989,Brook,0.000107,girl
1989,Christi,0.000107,girl
1989,Deidre,0.000107,girl
1989,Jamila,0.000107,girl
1989,Peggy,0.000107,girl
1989,Domonique,0.000106,girl
1989,Juana,0.000106,girl
1989,Kasie,0.000106,girl
1989,Marcia,0.000106,girl
1989,Tanesha,0.000106,girl
1989,Danika,0.000106,girl
1989,Keely,0.000106,girl
1989,Shameka,0.000106,girl
1989,Cory,0.000105,girl
1989,Jessi,0.000105,girl
1989,Kristan,0.000105,girl
1989,Laquita,0.000105,girl
1989,Tosha,0.000105,girl
1989,Elsa,0.000104,girl
1989,Jeanne,0.000104,girl
1989,Krystin,0.000104,girl
1989,Vicky,0.000104,girl
1989,Doris,0.000104,girl
1989,Georgina,0.000104,girl
1989,Gianna,0.000104,girl
1989,Joshua,0.000104,girl
1989,Makayla,0.000104,girl
1989,Marlena,0.000104,girl
1989,Allyssa,0.000103,girl
1989,Andria,0.000103,girl
1989,Ashanti,0.000103,girl
1989,Bree,0.000103,girl
1989,Martika,0.000103,girl
1989,Kia,0.000103,girl
1989,Shari,0.000103,girl
1989,Glenda,0.000102,girl
1989,Micaela,0.000102,girl
1989,Mikaela,0.000102,girl
1989,Shanae,0.000102,girl
1989,Chastity,0.000102,girl
1989,Viviana,0.000101,girl
1989,Graciela,0.000101,girl
1989,Loretta,0.000101,girl
1989,Aja,0.0001,girl
1989,Cecelia,0.0001,girl
1989,Danyelle,0.0001,girl
1989,Lia,0.0001,girl
1989,Destinee,0.0001,girl
1989,Leila,0.0001,girl
1989,Reyna,0.0001,girl
1989,Ivette,9.9e-05,girl
1989,Lakesha,9.9e-05,girl
1989,Mari,9.9e-05,girl
1989,Justin,9.9e-05,girl
1989,Tarah,9.9e-05,girl
1989,Chanelle,9.8e-05,girl
1989,Nikole,9.8e-05,girl
1989,Brandee,9.8e-05,girl
1989,Dora,9.8e-05,girl
1989,Lynsey,9.8e-05,girl
1989,Latosha,9.7e-05,girl
1989,Lisette,9.7e-05,girl
1989,Salina,9.7e-05,girl
1989,Trina,9.7e-05,girl
1989,Chana,9.7e-05,girl
